,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
1955,2018-19,1610612763,MEM,Memphis Grizzlies,0021800262,2018-11-21T00:00:00,MEM @ SAS,W,48.0,-0.3584361912428585,-1.1308180681416797,0.481,-0.8935613089645414,-0.9478310992944524,0.32,0.07381841063913437,-0.25922102864773816,0.857,-1.690269846489533,0.2634415549582871,-0.7446953696454122,-0.677669630473352,-1.2808160726721058,-1.2229125472822957,0.8433584129389278,0.03254591689400134,1.0111067997374512,-0.18069636734225428,-0.5373120631470663,1.0,1,1,1,1,135,1496,2127,837,1907,1990,1611,1059,1374,451,2360,921,1847,1752,176,2133,371,1133,1976,1295,1729,1176
1956,2018-19,1610612756,PHX,Phoenix Suns,0021800257,2018-11-21T00:00:00,PHX @ CHI,L,48.0,1.432841879328396,1.3980582912266086,0.49,-0.34897158784589427,0.3091154102191796,0.294,-1.256710662248582,-1.7517066008719744,1.0,-1.1514381458002596,-0.8545557389829284,-1.357612096589175,0.7083655606034339,-0.25444492233238053,0.48244741223712295,0.03254591689400054,-1.183672827173389,-0.18069636734225428,-0.41905700075819574,0.4639581588297832,-8.0,1,1231,1231,1231,135,201,232,674,1372,839,1862,2177,2367,1,2090,1905,2231,535,890,615,917,146,940,1522,801,1711
1957,2018-19,1610612740,NOP,New Orleans Pelicans,0021800253,2018-11-21T00:00:00,NOP @ PHI,L,48.0,0.2386564989475596,1.3980582912266086,0.429,-0.0766767272865711,-0.24952748289799045,0.367,1.2380313494158866,1.3689450501423375,0.758,2.6203837590246546,-0.10922420968878438,1.400513174657756,-0.08365454858330108,0.25874065283748243,0.1413754203332391,1.248764660961391,0.8433584129389282,0.05766426607368659,1.2494674331533915,0.7977148994887336,-1.0,1,1231,1231,1231,135,929,232,1787,1110,1381,1049,261,212,1365,23,1276,211,1208,1390,870,223,1859,1167,254,554,1231
1958,2018-19,1610612757,POR,Portland Trail Blazers,0021800251,2018-11-20T00:00:00,POR @ NYK,W,48.0,0.8357491891379778,0.9517859925145591,0.474,1.284797575510046,0.44877613349847156,0.457,-0.9240783940266529,-0.8019430549110966,0.706,1.0038886569568342,-1.0408886213064645,-0.2850078244375904,0.11435047871338293,-0.5110377099173117,0.1413754203332391,-0.37286033112846323,0.03254591689400134,-0.41905700075819574,-1.37249953442196,0.6308365291592593,4.0,1,1,1,1,135,478,432,955,225,728,290,1967,1894,1796,356,2035,1431,1018,636,870,1329,1133,737,2218,669,977
1959,2018-19,1610612748,MIA,Miami Heat,0021800250,2018-11-20T00:00:00,MIA vs. BKN,L,48.0,-0.9555288814332766,1.6955731570346448,0.36,-1.1658561695238645,0.029793963660594208,0.219,-0.7577622599156885,-0.3949015352135777,0.65,2.081552058335381,-0.10922420968878438,1.0940548111858743,-1.271684712363403,0.0021478652525513085,-0.8818405553784118,0.43795216491646405,-0.37286033112846223,0.7727461663215098,0.05766426607368659,-1.5385822851239148,-12.0,1,1231,1231,1231,135,2005,153,2400,2102,1124,2329,1821,1526,2137,57,1276,340,2185,1135,1855,603,731,1822,1044,2283,1969
1960,2018-19,1610612764,WAS,Washington Wizards,0021800249,2018-11-20T00:00:00,WAS vs. LAC,W,48.0,-0.1594052945127188,0.6542711267065245,0.43,0.46791299383207563,1.0074190266156415,0.333,2.402244288192638,2.1830280895373755,0.821,0.1956411059229238,-0.2955570920123206,-0.1317786427016503,0.5103605333067499,-1.7940016478419685,1.1645913960448901,1.248764660961391,-0.37286033112846223,-0.18069636734225428,1.7261886999852745,1.2149108253124203,7.0,1,1,1,1,135,1319,626,1772,646,368,1396,36,55,768,868,1450,1283,696,35,246,223,731,940,115,315,751
1961,2018-19,1610612761,TOR,Toronto Raptors,0021800248,2018-11-20T00:00:00,TOR @ ORL,W,48.0,-0.3584361912428585,-0.23827347071757757,0.448,-0.6212664484052178,0.3091154102191796,0.265,-1.92197519869244,-2.0230676140036534,0.75,-1.1514381458002596,0.4497744372818233,-0.2850078244375904,-0.2816595758799846,0.5153334404224136,-0.19969657157064433,0.03254591689400054,-0.37286033112846223,-0.41905700075819574,-2.325942068085724,-1.4551430999591777,2.0,1,1,1,1,135,1496,1438,1448,1643,839,2104,2408,2421,1379,2090,752,1431,1394,1614,1203,917,731,737,2439,2260,1103
1962,2018-19,1610612753,ORL,Orlando Magic,0021800248,2018-11-20T00:00:00,ORL vs. TOR,L,48.0,-1.3535906748935551,-0.6845457694296286,0.405,-0.8935613089645414,-0.24952748289799045,0.267,-0.42512999169375926,-0.5305820417794176,0.789,0.1956411059229238,0.6361073196053586,0.6343672659780525,-0.08365454858330108,0.0021478652525513085,-0.8818405553784118,-0.37286033112846323,0.03254591689400134,-2.325942068085724,-0.41905700075819574,-1.6220214702886528,-2.0,1,1231,1231,1231,135,2234,1858,2102,1907,1381,2093,1513,1661,1050,868,610,628,1208,1135,1855,1329,1133,11,1522,2310,1286
1963,2018-19,1610612746,LAC,LA Clippers,0021800249,2018-11-20T00:00:00,LAC @ WAS,L,48.0,1.0347800858681175,0.059241395090457,0.517,-0.0766767272865711,-0.6685096527358678,0.407,-0.42512999169375926,-0.6662625483452571,0.833,-0.8820222954556227,0.4497744372818233,-0.1317786427016503,-0.8756746577700356,1.2851118031772077,-0.5407685634745282,-0.37286033112846323,1.2487646609613914,1.7261886999852745,-0.18069636734225428,0.6308365291592593,-7.0,1,1231,1231,1231,135,360,1163,375,1110,1753,627,1513,1774,633,1881,752,1283,1924,2147,1543,1329,2091,2291,1295,669,1631
1964,2018-19,1610612752,NYK,New York Knicks,0021800251,2018-11-20T00:00:00,NYK vs. POR,L,48.0,0.2386564989475596,-0.8333032023336451,0.506,0.46791299383207563,-0.38918820617728317,0.448,-0.09249772347183002,-0.12354052208189865,0.773,-0.07377474442171265,-0.48188997433585684,-0.43823700617353123,-0.4796646031766686,0.25874065283748243,0.1413754203332391,0.03254591689400054,-0.37286033112846223,-1.37249953442196,-0.41905700075819574,0.29707978850030886,-4.0,1,1231,1231,1231,135,929,1955,474,646,1510,327,1201,1235,1199,1108,1616,1591,1558,1390,870,917,731,151,1522,959,1423
1965,2018-19,1610612751,BKN,Brooklyn Nets,0021800250,2018-11-20T00:00:00,BKN @ MIA,W,48.0,-0.5574670879729983,-0.08951603781356107,0.432,-0.8935613089645414,-0.10986675961869775,0.258,0.4064506788610636,0.4191815041814598,0.769,0.734472806612197,1.008773084252431,1.247283992921816,-1.4696897396600865,-0.5110377099173117,-0.5407685634745282,-0.37286033112846323,0.43795216491646466,0.05766426607368659,0.7727461663215098,-0.5373120631470663,12.0,1,1,1,1,135,1678,1301,1729,1907,1256,2144,752,760,1232,499,366,267,2279,636,1543,1329,1545,1167,486,1729,454
1966,2018-19,1610612766,CHA,Charlotte Hornets,0021800239,2018-11-19T00:00:00,CHA vs. BOS,W,48.0,0.4376873956776994,0.059241395090457,0.483,1.0125027149507229,1.2867404731742262,0.366,-0.25881385758279485,-0.12354052208189865,0.727,-0.6126064451109863,0.2634415549582871,-0.1317786427016503,-1.271684712363403,0.0021478652525513085,-0.8818405553784118,-0.7782665791509267,0.43795216491646466,-1.134138901006019,0.29602489948962746,0.5473973439945212,5.0,1,1,1,1,135,760,1163,798,336,237,1069,1367,1235,1616,1623,921,1283,2185,1135,1855,1731,1545,244,823,733,896
1967,2018-19,1610612754,IND,Indiana Pacers,0021800241,2018-11-19T00:00:00,IND vs. UTA,W,48.0,1.6318727760585345,0.6542711267065245,0.527,0.19561813327275246,-0.9478310992944524,0.48,-1.0903945281376175,-0.8019430549110966,0.647,0.1956411059229238,-0.2955570920123206,-0.1317786427016503,2.0944007516802188,-1.2808160726721058,1.8467353798526576,-0.7782665791509267,2.0595771570063186,-0.8957782675900775,-0.6574176341741367,0.8811540846534717,27.0,1,1,1,1,135,142,626,295,864,1990,193,2083,1894,2154,868,1450,1283,53,176,76,1731,2350,376,1725,495,79
1968,2018-19,1610612755,PHI,Philadelphia 76ers,0021800242,2018-11-19T00:00:00,PHI vs. PHX,W,48.0,0.039625602217419884,-0.6845457694296286,0.488,-1.4381510300831881,-1.3668132691323303,0.273,2.2359281540816736,2.5900696092348943,0.738,0.734472806612197,1.008773084252431,1.247283992921816,-0.08365454858330108,1.2851118031772077,0.1413754203332391,-1.589079075195854,-0.37286033112846223,1.487828066569333,3.1563525004809208,0.7142757143239956,5.0,1,1,1,1,135,1130,1858,729,2272,2256,2038,53,26,1533,499,366,267,1208,2147,870,2316,731,2208,5,617,896
1969,2018-19,1610612758,SAC,Sacramento Kings,0021800247,2018-11-19T00:00:00,SAC vs. OKC,W,48.0,0.8357491891379778,1.9930880228426777,0.441,1.284797575510046,0.867758303336349,0.421,-1.0903945281376175,-0.8019430549110966,0.647,1.0038886569568342,1.9404374958701103,2.1666590833374597,0.9063705879001169,0.25874065283748243,-0.19969657157064433,-0.37286033112846323,-0.7782665791509256,-0.6574176341741367,0.29602489948962746,0.5473973439945212,4.0,1,1,1,1,135,478,97,1586,225,448,514,2083,1894,2154,356,75,45,410,1390,1203,1329,393,534,823,733,977
1970,2018-19,1610612743,DEN,Denver Nuggets,0021800245,2018-11-19T00:00:00,DEN @ MIL,L,48.0,-0.1594052945127188,0.8030285596105411,0.426,0.19561813327275246,1.2867404731742262,0.293,-1.92197519869244,-1.887387107437814,0.667,0.734472806612197,-0.8545557389829284,-0.2850078244375904,1.104375615196801,1.0285190155922765,-0.5407685634745282,-0.37286033112846323,-0.7782665791509256,-0.18069636734225428,-1.134138901006019,-1.037947174135491,-6.0,1,1231,1231,1231,135,1319,515,1841,864,237,1882,2408,2401,2021,499,1905,1431,308,2005,1543,1329,393,940,2086,2065,1566
1971,2018-19,1610612746,LAC,LA Clippers,0021800243,2018-11-19T00:00:00,LAC @ ATL,W,48.0,-0.1594052945127188,0.6542711267065245,0.43,-0.34897158784589427,0.1694546869398869,0.303,3.233824958747461,3.2684721420640916,0.787,1.2733045073014706,0.4497744372818233,1.0940548111858743,-0.08365454858330108,0.25874065283748243,0.48244741223712295,1.248764660961391,0.43795216491646466,0.29602489948962746,4.1097950341446845,1.3817891956418964,8.0,1,1,1,1,135,1319,626,1772,1372,972,1785,6,5,1084,239,752,340,1208,1390,615,223,1545,1418,1,249,674
1972,2018-19,1610612759,SAS,San Antonio Spurs,0021800246,2018-11-19T00:00:00,SAS @ NOP,L,48.0,0.8357491891379778,0.8030285596105411,0.479,0.19561813327275246,-1.087491822573745,0.5,1.0717152153049216,0.9619035304448186,0.8,2.081552058335381,-1.5998872682770724,-0.1317786427016503,-0.4796646031766686,0.25874065283748243,-0.19969657157064433,-1.9944853232183175,0.03254591689400134,-0.18069636734225428,0.534385532905569,1.2983500104771584,-14.0,1,1231,1231,1231,135,478,515,871,864,2090,101,331,387,916,57,2331,1283,1558,1390,1203,2420,1133,940,640,278,2044
1973,2018-19,1610612756,PHX,Phoenix Suns,0021800242,2018-11-19T00:00:00,PHX @ PHI,L,48.0,0.6367182924078381,-0.23827347071757757,0.506,0.46791299383207563,0.1694546869398869,0.394,-0.7577622599156885,0.14782049104978073,0.542,-1.4208539961448963,-1.5998872682770724,-2.1237580052688774,0.11435047871338293,-0.25444492233238053,0.48244741223712295,-0.37286033112846323,-1.5890790751958526,3.1563525004809208,1.487828066569333,0.29707978850030886,-5.0,1,1231,1231,1231,135,610,1438,494,646,972,762,1821,975,2418,2251,2331,2417,1018,890,615,1329,42,2451,171,959,1485
1974,2018-19,1610612749,MIL,Milwaukee Bucks,0021800245,2018-11-19T00:00:00,MIL vs. DEN,W,48.0,-0.1594052945127188,-0.08951603781356107,0.455,-0.0766767272865711,0.5884368567777643,0.306,-0.7577622599156885,-0.12354052208189865,0.591,0.734472806612197,0.6361073196053586,0.9408256294499342,-0.677669630473352,1.0285190155922765,0.1413754203332391,-0.7782665791509267,-0.37286033112846223,-1.134138901006019,-0.18069636734225428,-0.5373120631470663,6.0,1,1,1,1,135,1319,1301,1324,1110,626,1757,1821,1235,2336,499,610,426,1752,2005,870,1731,731,244,1295,1729,831
1975,2018-19,1610612742,DAL,Dallas Mavericks,0021800244,2018-11-19T00:00:00,DAL @ MEM,L,48.0,-2.149714261814113,-0.08951603781356107,0.341,-0.34897158784589427,0.029793963660594208,0.313,0.07381841063913437,-0.25922102864773816,0.857,-0.8820222954556227,0.2634415549582871,-0.2850078244375904,-1.4696897396600865,-0.7676304975022431,0.1413754203332391,-0.37286033112846323,2.4649834050287818,-0.41905700075819574,0.05766426607368659,-1.8723390257828652,-10.0,1,1231,1231,1231,135,2420,1301,2438,1372,1124,1687,1059,1374,451,1881,921,1431,2279,444,870,1329,2409,737,1044,2378,1865
1976,2018-19,1610612762,UTA,Utah Jazz,0021800241,2018-11-19T00:00:00,UTA @ IND,L,48.0,-0.9555288814332766,-2.172120098469798,0.486,-0.0766767272865711,-0.9478310992944524,0.44,-1.0903945281376175,-0.9376235614769365,0.688,-1.9596856968341696,-0.2955570920123206,-1.357612096589175,0.3123555060100659,1.2851118031772077,-0.5407685634745282,2.0595771570063186,-0.7782665791509256,-0.6574176341741367,-0.8957782675900775,-1.3717039147944405,-27.0,1,1231,1231,1231,135,2005,2408,753,1110,1990,372,2083,1994,1936,2426,1450,2231,858,2147,1543,53,393,534,1928,2235,2365
1977,2018-19,1610612763,MEM,Memphis Grizzlies,0021800244,2018-11-19T00:00:00,MEM vs. DAL,W,48.0,-0.7564979847031369,-1.4283329339497142,0.468,0.19561813327275246,-0.24952748289799045,0.4,-0.9240783940266529,-1.2089845746086154,0.857,-1.4208539961448963,1.008773084252431,0.021450539034290582,0.9063705879001169,0.5153334404224136,0.1413754203332391,2.4649834050287813,-0.37286033112846223,0.05766426607368659,-0.41905700075819574,-1.037947174135491,10.0,1,1,1,1,135,1858,2245,1067,864,1381,673,1967,2157,451,2251,366,1165,410,1614,870,20,731,1167,1522,2065,533
1978,2018-19,1610612738,BOS,Boston Celtics,0021800239,2018-11-19T00:00:00,BOS @ CHA,L,48.0,0.8357491891379778,0.059241395090457,0.506,-0.6212664484052178,0.029793963660594208,0.281,-0.7577622599156885,-0.6662625483452571,0.722,-0.6126064451109863,-0.2955570920123206,-0.5914661879094721,1.302380642493485,-0.5110377099173117,0.48244741223712295,0.43795216491646405,-0.7782665791509256,0.29602489948962746,-1.134138901006019,0.13020141817083455,-5.0,1,1231,1231,1231,135,478,1163,503,1643,1124,1975,1821,1774,1660,1623,1450,1720,232,636,615,603,393,1418,2086,1123,1485
1979,2018-19,1610612765,DET,Detroit Pistons,0021800240,2018-11-19T00:00:00,DET vs. CLE,W,48.0,0.039625602217419884,0.059241395090457,0.461,0.46791299383207563,0.867758303336349,0.342,0.07381841063913437,-0.5305820417794176,0.947,0.734472806612197,0.4497744372818233,0.7875964477139942,0.3123555060100659,-0.5110377099173117,-0.8818405553784118,-0.37286033112846323,-0.7782665791509256,1.487828066569333,0.29602489948962746,0.21364060333557083,11.0,1,1,1,1,135,1130,1163,1208,646,448,1369,1059,1661,68,499,752,521,858,636,1855,1329,393,2208,823,1031,493
1980,2018-19,1610612740,NOP,New Orleans Pelicans,0021800246,2018-11-19T00:00:00,NOP vs. SAS,W,48.0,3.62218174335993,1.9930880228426777,0.578,-0.34897158784589427,-0.8081703760151605,0.385,-0.9240783940266529,-1.2089845746086154,0.857,1.0038886569568342,-1.2272215036299998,-0.43823700617353123,1.8963957243835359,-0.7676304975022431,0.8235194041410069,0.03254591689400054,-1.9944853232183157,0.534385532905569,-0.18069636734225428,2.4664986027834823,14.0,1,1,1,1,135,2,97,40,1372,1883,853,1967,2157,451,356,2150,1591,84,444,409,917,1,1639,1295,38,382
1981,2018-19,1610612760,OKC,Oklahoma City Thunder,0021800247,2018-11-19T00:00:00,OKC @ SAC,L,48.0,0.8357491891379778,2.88563262026678,0.417,0.19561813327275246,1.2867404731742262,0.293,-1.0903945281376175,-0.9376235614769365,0.688,0.734472806612197,1.008773084252431,1.247283992921816,-0.4796646031766686,-0.25444492233238053,0.1413754203332391,-0.7782665791509267,-0.37286033112846223,0.29602489948962746,-0.6574176341741367,0.21364060333557083,-4.0,1,1231,1231,1231,135,478,22,1972,864,237,1882,2083,1994,1936,499,366,267,1558,890,870,1731,731,1418,1725,1031,1423
1982,2018-19,1610612739,CLE,Cleveland Cavaliers,0021800240,2018-11-19T00:00:00,CLE @ DET,L,48.0,-1.1545597781634165,-1.4283329339497142,0.443,-0.8935613089645414,-1.5064739924116226,0.381,1.0717152153049216,1.5046255567081774,0.706,0.1956411059229238,-1.7862201506006075,-1.357612096589175,-1.6676947669567705,-1.0242232850871742,0.1413754203332391,-0.7782665791509267,-0.37286033112846223,0.29602489948962746,1.487828066569333,-0.7041904334765405,-11.0,1,1231,1231,1231,135,2135,2245,1548,1907,2314,905,331,167,1796,868,2370,2231,2339,290,870,1731,731,1418,171,1857,1929
1983,2018-19,1610612737,ATL,Atlanta Hawks,0021800243,2018-11-19T00:00:00,ATL vs. LAC,L,48.0,0.8357491891379778,1.8443305899386597,0.446,0.19561813327275246,0.867758303336349,0.316,-0.09249772347183002,-0.5305820417794176,0.895,1.5427203576461073,0.07710867263475085,0.9408256294499342,0.9063705879001169,0.5153334404224136,-0.5407685634745282,0.43795216491646405,1.2487646609613914,4.1097950341446845,0.29602489948962746,0.7142757143239956,-8.0,1,1231,1231,1231,135,478,124,1515,864,448,1651,1201,1661,243,159,1101,426,410,1614,1543,603,2091,2460,823,617,1711
1984,2018-19,1610612747,LAL,Los Angeles Lakers,0021800235,2018-11-18T00:00:00,LAL @ MIA,W,48.0,0.2386564989475596,0.9517859925145591,0.442,-0.0766767272865711,-0.6685096527358678,0.407,0.07381841063913437,-0.25922102864773816,0.857,1.0038886569568342,0.2634415549582871,0.7875964477139942,-1.6676947669567705,-1.0242232850871742,-0.19969657157064433,0.03254591689400054,0.03254591689400134,-0.41905700075819574,0.05766426607368659,0.21364060333557083,16.0,1,1,1,1,135,929,432,1558,1110,1753,627,1059,1374,451,356,921,521,2339,290,1203,917,1133,737,1044,1031,303
1985,2018-19,1610612750,MIN,Minnesota Timberwolves,0021800234,2018-11-18T00:00:00,MIN vs. MEM,L,48.0,-1.9506833650839732,-1.2795755010456962,0.388,0.19561813327275246,-0.38918820617728317,0.414,-0.7577622599156885,-0.9376235614769365,0.813,-0.07377474442171265,0.8224402019288948,0.6343672659780525,-0.8756746577700356,1.5417045907621396,0.1413754203332391,-0.7782665791509267,1.654170908983855,-0.18069636734225428,-0.18069636734225428,-1.9557782109476023,-13.0,1,1231,1231,1231,135,2380,2193,2269,864,1510,566,1821,1994,820,1108,482,628,1924,2247,870,1731,2239,940,1295,2398,2008
1986,2018-19,1610612748,MIA,Miami Heat,0021800235,2018-11-18T00:00:00,MIA vs. LAL,L,48.0,-1.1545597781634165,-0.23827347071757757,0.402,0.46791299383207563,0.029793963660594208,0.406,-0.5914461258047237,-0.5305820417794176,0.737,0.4650569562675606,0.2634415549582871,0.4811380842421124,-0.8756746577700356,0.0021478652525513085,-1.5639845391861793,0.03254591689400054,0.03254591689400134,0.05766426607368659,-0.41905700075819574,-1.1213863593002273,-16.0,1,1231,1231,1231,135,2135,1438,2128,646,1124,643,1662,1661,1534,649,921,771,1924,1135,2301,917,1133,1167,1522,2113,2111
1987,2018-19,1610612764,WAS,Washington Wizards,0021800237,2018-11-18T00:00:00,WAS vs. POR,L,48.0,0.4376873956776994,1.1005434254185755,0.448,0.46791299383207563,0.029793963660594208,0.406,-1.256710662248582,-0.25922102864773816,0.476,-0.34319059476634944,-0.10922420968878438,-0.2850078244375904,0.7083655606034339,-0.5110377099173117,-1.2229125472822957,1.6541709089838548,-0.7782665791509256,2.202909966817156,1.0111067997374512,-0.1201161373233778,-10.0,1,1231,1231,1231,135,760,356,1460,646,1124,643,2177,1374,2445,1362,1276,1431,535,636,2133,112,393,2389,363,1374,1865
1988,2018-19,1610612752,NYK,New York Knicks,0021800236,2018-11-18T00:00:00,NYK @ ORL,L,48.0,-0.1594052945127188,-0.23827347071757757,0.46,-0.8935613089645414,-1.087491822573745,0.333,1.903295885859744,1.6403060632740165,0.829,1.8121362079907444,-1.7862201506006075,-0.43823700617353123,-2.4597148761435053,0.0021478652525513085,-0.19969657157064433,-1.1836728271733903,0.43795216491646466,1.2494674331533915,1.2494674331533915,0.5473973439945212,-14.0,1,1231,1231,1231,135,1319,1438,1229,1907,2090,1396,93,135,708,92,2370,1591,2448,1135,1203,2069,1545,2099,254,733,2044
1989,2018-19,1610612759,SAS,San Antonio Spurs,0021800238,2018-11-18T00:00:00,SAS vs. GSW,W,48.0,0.039625602217419884,0.5055136938025081,0.446,-0.34897158784589427,-1.087491822573745,0.417,-0.9240783940266529,-0.8019430549110966,0.706,0.1956411059229238,0.4497744372818233,0.4811380842421124,-0.08365454858330108,-0.7676304975022431,-1.5639845391861793,0.03254591689400054,-0.37286033112846223,-0.6574176341741367,-0.8957782675900775,-0.5373120631470663,12.0,1,1,1,1,135,1130,755,1499,1372,2090,545,1967,1894,1796,868,752,771,1208,444,2301,917,731,534,1928,1729,454
1990,2018-19,1610612744,GSW,Golden State Warriors,0021800238,2018-11-18T00:00:00,GSW @ SAS,L,48.0,-1.1545597781634165,-0.38703090362159404,0.407,-1.7104458906425113,-0.8081703760151605,0.192,-0.09249772347183002,-0.25922102864773816,0.81,-0.07377474442171265,0.2634415549582871,0.17467972077023144,-0.8756746577700356,-0.5110377099173117,-0.5407685634745282,-0.37286033112846323,0.03254591689400134,-0.8957782675900775,-0.6574176341741367,-1.5385822851239148,-12.0,1,1231,1231,1231,135,2135,1579,2083,2367,1883,2392,1201,1374,857,1108,921,1019,1924,636,1543,1329,1133,376,1725,2283,1969
1991,2018-19,1610612753,ORL,Orlando Magic,0021800236,2018-11-18T00:00:00,ORL vs. NYK,W,48.0,1.432841879328396,-0.6845457694296286,0.571,0.46791299383207563,0.029793963660594208,0.406,0.7390829470829924,0.4191815041814598,0.846,-0.8820222954556227,-1.2272215036299998,-1.5108412783251157,2.0944007516802188,0.7719262280073454,-0.8818405553784118,0.43795216491646405,-1.183672827173389,1.2494674331533915,1.2494674331533915,1.715545936300845,14.0,1,1,1,1,135,201,1858,50,646,1124,643,510,760,548,1881,2150,2295,53,1809,1855,603,146,2099,254,132,382
1992,2018-19,1610612757,POR,Portland Trail Blazers,0021800237,2018-11-18T00:00:00,POR @ WAS,W,48.0,-0.3584361912428585,-0.38703090362159404,0.453,-0.0766767272865711,-0.24952748289799045,0.367,2.069612019970709,1.6403060632740165,0.857,-0.34319059476634944,1.5677717312230388,1.0940548111858743,0.3123555060100659,0.25874065283748243,-1.2229125472822957,-0.7782665791509267,1.654170908983855,1.0111067997374512,2.202909966817156,0.7142757143239956,10.0,1,1,1,1,135,1496,1579,1350,1110,1381,1049,67,135,451,1362,151,340,858,1390,2133,1731,2239,1976,42,617,533
1993,2018-19,1610612763,MEM,Memphis Grizzlies,0021800234,2018-11-18T00:00:00,MEM @ MIN,W,48.0,-1.1545597781634165,-0.9820606352376632,0.427,0.19561813327275246,-0.5288489294565751,0.429,0.07381841063913437,0.28350099761562064,0.72,-0.07377474442171265,-0.2955570920123206,-0.2850078244375904,0.3123555060100659,-0.5110377099173117,1.1645913960448901,1.6541709089838548,-0.7782665791509256,-0.18069636734225428,-0.18069636734225428,-0.8710688038060149,13.0,1,1,1,1,135,2135,2042,1829,864,1645,449,1059,868,1684,1108,1450,1431,858,636,246,112,393,940,1295,1961,418
1994,2018-19,1610612740,NOP,New Orleans Pelicans,0021800228,2018-11-17T00:00:00,NOP vs. DEN,W,48.0,0.2386564989475596,-0.23827347071757757,0.483,-0.34897158784589427,-0.9478310992944524,0.4,2.2359281540816736,1.5046255567081774,0.912,-0.07377474442171265,0.2634415549582871,0.17467972077023144,0.9063705879001169,-0.7676304975022431,-0.5407685634745282,1.248764660961391,0.43795216491646466,-0.6574176341741367,0.534385532905569,1.2149108253124203,10.0,1,1,1,1,135,929,1438,809,1372,1990,673,53,167,175,1108,921,1019,410,444,1543,223,1545,534,640,315,533
1995,2018-19,1610612745,HOU,Houston Rockets,0021800231,2018-11-17T00:00:00,HOU vs. SAC,W,48.0,1.0347800858681175,-1.1308180681416797,0.568,2.37397701774734,2.124704812849981,0.426,0.4064506788610636,0.14782049104978073,0.833,-1.1514381458002596,0.07710867263475085,-0.5914661879094721,0.5103605333067499,2.054890165932002,0.48244741223712295,2.0595771570063186,-0.7782665791509256,-0.18069636734225428,0.05766426607368659,1.798985121465583,20.0,1,1,1,1,135,360,2127,66,40,54,479,752,975,633,2090,1101,1720,696,2362,615,53,393,940,1044,107,197
1996,2018-19,1610612760,OKC,Oklahoma City Thunder,0021800233,2018-11-17T00:00:00,OKC @ PHX,W,48.0,-0.5574670879729983,-0.5357883365256121,0.447,-1.1658561695238645,-1.087491822573745,0.292,1.5706636176378153,1.2332645435764975,0.844,1.0038886569568342,0.6361073196053586,1.0940548111858743,-1.4696897396600865,1.0285190155922765,0.48244741223712295,0.8433584129389278,0.43795216491646466,-0.18069636734225428,1.7261886999852745,-0.03667695215864153,10.0,1,1,1,1,135,1678,1733,1471,2102,2090,1888,146,268,574,356,610,340,2279,2005,615,371,1545,940,115,1300,533
1997,2018-19,1610612753,ORL,Orlando Magic,0021800227,2018-11-17T00:00:00,ORL vs. LAL,W,48.0,1.8309036727886754,0.6542711267065245,0.538,-0.0766767272865711,0.029793963660594208,0.344,0.24013454475009877,0.012139984483941227,0.826,0.1956411059229238,-0.8545557389829284,-0.5914661879094721,0.7083655606034339,-0.25444492233238053,-0.8818405553784118,1.248764660961391,0.43795216491646466,0.534385532905569,-0.18069636734225428,1.6321067511361087,13.0,1,1,1,1,135,89,626,205,1110,1124,1335,903,1111,727,868,1905,1720,535,890,1855,223,1545,1639,1295,159,418
1998,2018-19,1610612747,LAL,Los Angeles Lakers,0021800227,2018-11-17T00:00:00,LAL @ ORL,L,48.0,0.4376873956776994,0.2079988279944735,0.478,-0.34897158784589427,-0.24952748289799045,0.333,0.572766812972028,0.28350099761562064,0.84,-0.6126064451109863,-0.2955570920123206,-0.5914661879094721,-0.4796646031766686,0.0021478652525513085,-0.8818405553784118,0.43795216491646405,1.2487646609613914,-0.18069636734225428,0.534385532905569,0.5473973439945212,-13.0,1,1231,1231,1231,135,760,1047,885,1372,1381,1396,624,868,607,1623,1450,1720,1558,1135,1855,603,2091,940,640,733,2008
1999,2018-19,1610612744,GSW,Golden State Warriors,0021800232,2018-11-17T00:00:00,GSW @ DAL,L,48.0,0.2386564989475596,0.8030285596105411,0.447,-0.6212664484052178,0.1694546869398869,0.273,-0.25881385758279485,-0.8019430549110966,0.941,0.4650569562675606,0.07710867263475085,0.3279089025061715,-0.08365454858330108,-0.5110377099173117,-0.5407685634745282,0.43795216491646405,0.03254591689400134,1.487828066569333,-0.6574176341741367,-0.1201161373233778,-3.0,1,1231,1231,1231,135,929,515,1478,1643,972,2038,1367,1894,82,649,1101,893,1208,636,1543,603,1133,2208,1725,1374,1359
