,DATE,SNOW,SNWD,TMAX,TMIN,WEEKDAY,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,Flux,PrevFlux24,PrevFlux48,SNOW24,SNOW48,SNOW7,MON,TUE,WED,THU,FRI,SAT,SUN,KMEANS30,KMEANS29,KMEANS28,KMEANS27,KMEANS26,KMEANS25,KMEANS24,KMEANS23,KMEANS22,KMEANS21,KMEANS20,KMEANS19,KMEANS18,KMEANS17,KMEANS16,KMEANS15,KMEANS14,KMEANS13,KMEANS12,KMEANS11,KMEANS10,KMEANS9,KMEANS8,KMEANS7,KMEANS6,KMEANS5,KMEANS4,KMEANS3
5158,2019-02-18,0.0,33.0,27.0,3.0,0,4,4,-13,-30,-68,-98,-164,20,-28,-238,-221,-95,-46,-89,-50,-23,-42,-62,-16,-9,-12,-26,18,19,-1265,-727.0,-331.0,2.0,8.1,22.2,1.0,0.5,0.0,0.0,0.0,0.0,0.5,16,1,15,22,16,20,16,0,19,7,12,13,1,11,9,5,2,7,3,7,1,6,3,5,5,0,2,1
5159,2019-02-19,1.0,32.0,25.0,7.0,1,16,7,1,-15,-71,-99,-183,122,118,19,25,12,-2,-32,-31,14,-26,-11,-21,-43,-49,-24,-16,12,-277,-1265.0,-1992.0,0.0,2.0,19.9,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0,22,11,4,10,21,23,4,11,17,19,9,8,9,12,0,4,6,8,4,7,6,7,2,4,4,3,1
5160,2019-02-20,1.0,32.0,16.0,1.0,2,1,12,5,-20,-59,-74,-90,75,134,27,15,39,7,-6,-20,58,-20,-50,2,-19,32,18,4,22,93,-277.0,-1542.0,1.0,1.0,20.4,0.0,0.5,1.0,0.5,0.0,0.0,0.0,13,12,7,2,5,15,12,17,17,6,7,14,4,12,5,8,7,3,10,2,7,7,6,0,0,2,0,1
5161,2019-02-21,0.0,32.0,21.0,0.0,3,12,0,-6,-28,-43,-51,-100,108,202,116,45,80,108,63,131,53,91,-14,108,103,128,61,39,46,1252,93.0,-184.0,1.0,2.0,21.4,0.0,0.0,0.5,1.0,0.5,0.0,0.0,19,14,26,7,24,3,10,10,13,20,4,17,17,6,11,12,0,5,5,2,4,7,4,6,0,2,0,2
5162,2019-02-22,0.7,31.0,32.0,0.0,4,29,9,-16,-5,-32,-65,-134,130,130,80,126,153,196,116,185,162,118,0,106,201,194,146,45,55,1929,1252.0,1345.0,0.0,1.0,11.3,0.0,0.0,0.0,0.5,1.0,0.5,0.0,6,25,14,24,17,17,21,2,14,5,9,0,0,3,8,11,11,9,0,6,0,3,2,4,1,1,1,2
5163,2019-02-23,3.6,34.0,25.0,8.0,5,31,9,-10,-5,-42,-25,-75,-13,68,64,-81,-24,92,75,128,83,14,85,4,3,36,-8,-15,23,417,1929.0,3181.0,0.7,0.7,10.8,0.0,0.0,0.0,0.0,0.5,1.0,0.5,23,2,22,3,19,6,4,20,16,10,8,4,3,14,2,13,3,8,6,10,5,0,5,3,3,3,1,0
5164,2019-02-24,0.8,34.0,21.0,-1.0,6,-2,-3,-9,-13,-40,-16,-49,-41,-104,-229,-294,-160,-179,-190,-121,-65,-23,-84,-28,-48,-46,-26,-34,-4,-1808,417.0,2346.0,3.6,4.3,8.3,0.5,0.0,0.0,0.0,0.0,0.5,1.0,17,23,3,26,4,4,19,9,9,4,3,2,11,4,10,10,13,7,3,7,1,5,1,1,2,0,2,0
5165,2019-02-25,0.0,31.0,36.0,-1.0,0,2,-4,-9,-13,-78,-104,-185,120,-74,-230,-271,-271,-108,-127,-61,-54,-20,-37,-51,-65,-65,-3,-20,-2,-1730,-1808.0,-1391.0,0.8,4.4,7.1,1.0,0.5,0.0,0.0,0.0,0.0,0.5,16,1,15,22,16,20,16,0,19,7,12,12,11,11,9,10,13,7,3,7,1,2,3,5,5,0,2,1
5166,2019-02-26,0.0,30.0,41.0,0.0,1,15,9,1,-7,-49,-80,-137,219,53,1,-2,62,-19,-57,16,-46,14,-82,-65,-60,-66,-28,-12,16,-304,-1730.0,-3538.0,0.0,0.8,7.1,0.5,1.0,0.5,0.0,0.0,0.0,0.0,9,4,21,25,14,8,3,4,20,17,11,9,8,9,12,0,4,0,1,0,2,8,7,2,4,4,3,1
5167,2019-02-27,0.0,29.0,44.0,7.0,2,7,2,-5,-11,-63,-58,-118,177,92,38,-3,85,26,-44,-27,7,-32,21,21,14,-53,3,2,17,98,-304.0,-2034.0,0.0,0.0,6.1,0.0,0.5,1.0,0.5,0.0,0.0,0.0,11,9,5,2,5,18,7,5,1,12,13,8,13,1,0,9,6,12,4,5,8,1,0,0,0,2,0,1
5168,2019-02-28,0.5,29.0,40.0,8.0,3,6,4,-10,-4,-54,-40,-105,203,106,-3,75,90,16,19,-7,0,77,58,42,23,0,51,22,29,598,98.0,-206.0,0.0,0.0,5.1,0.0,0.0,0.5,1.0,0.5,0.0,0.0,8,21,10,7,24,23,15,1,4,2,2,16,10,10,15,7,12,11,7,3,3,4,4,6,0,2,0,2
5169,2019-03-01,2.0,30.0,44.0,24.0,4,16,19,-14,-6,-47,-43,-123,103,89,21,19,41,46,84,115,130,63,185,141,134,177,111,40,38,1339,598.0,696.0,0.5,0.5,5.6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,6,25,14,24,17,17,21,2,14,5,9,0,0,3,8,11,5,9,0,6,0,3,2,4,1,1,1,2
5170,2019-03-02,10.1,39.0,40.0,26.0,5,15,8,-9,7,-38,-18,-63,70,123,109,-5,51,86,34,14,-18,-94,29,84,-5,-3,-21,-13,0,343,1339.0,1937.0,2.0,2.5,6.9,0.0,0.0,0.0,0.0,0.5,1.0,0.5,23,2,22,3,19,6,4,20,16,10,8,4,3,14,2,13,3,8,6,10,5,0,5,3,3,3,1,0
5171,2019-03-03,8.4,42.0,29.0,16.0,6,2,6,-22,0,-43,-16,-53,-2,-75,-209,-196,-201,-168,-198,-212,-182,-86,15,-23,6,53,29,14,27,-1534,343.0,1682.0,10.1,12.1,13.4,0.5,0.0,0.0,0.0,0.0,0.5,1.0,17,6,17,26,4,12,19,3,6,11,3,2,11,8,10,10,13,7,3,7,1,5,1,1,2,0,2,0
5172,2019-03-04,1.0,41.0,22.0,-1.0,0,10,14,-11,-8,-66,-84,-129,137,95,-25,-53,-2,3,-68,-14,-59,-46,-89,-29,-74,-57,-4,-12,9,-562,-1534.0,-1191.0,8.4,18.5,21.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,28,15,20,11,12,1,14,12,10,14,15,13,1,0,14,5,2,6,8,4,7,6,6,5,5,4,3,1
5173,2019-03-05,0.0,39.0,27.0,-3.0,1,22,-5,-4,-27,-63,-75,-103,186,106,-10,32,28,-10,-83,82,18,-7,44,-52,-42,4,-15,-6,-11,9,-562.0,-2096.0,1.0,9.4,22.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0,22,11,4,10,21,23,4,11,17,19,9,8,9,12,0,4,6,8,4,7,6,6,2,4,4,3,1
5174,2019-03-06,0.7,36.0,35.0,6.0,2,5,8,-3,-32,-58,-65,-107,187,62,35,8,52,26,24,14,46,13,-30,-51,-99,-5,-4,6,-1,31,9.0,-553.0,0.0,1.0,22.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,13,12,7,2,5,15,12,17,17,6,7,14,4,12,5,8,7,3,10,2,7,7,6,0,0,2,0,1
5175,2019-03-07,1.2,34.0,37.0,29.0,3,8,13,-13,-17,-83,-50,-104,231,117,44,-13,47,-5,-24,60,90,10,43,14,-83,-62,-6,33,31,281,31.0,40.0,0.7,0.7,22.7,0.0,0.0,0.5,1.0,0.5,0.0,0.0,19,14,26,7,24,3,10,10,13,20,4,17,17,6,11,12,0,5,5,2,4,7,6,6,0,2,0,2
5176,2019-03-08,1.0,35.0,45.0,27.0,4,11,1,-7,-2,-59,-69,-120,174,65,14,32,93,22,39,31,24,29,47,58,112,50,107,86,112,850,281.0,312.0,1.2,1.9,23.4,0.0,0.0,0.0,0.5,1.0,0.5,0.0,18,8,12,14,0,2,17,15,18,13,17,7,14,3,8,1,11,9,5,6,4,3,2,4,1,1,1,2
5177,2019-03-09,6.5,36.0,40.0,20.0,5,56,15,11,-3,-20,-45,-86,-50,25,-55,-76,20,54,12,37,-16,44,151,47,71,11,-21,-17,27,192,850.0,1131.0,1.0,2.2,22.4,0.0,0.0,0.0,0.0,0.5,1.0,0.5,21,24,9,15,9,7,18,6,15,10,16,15,3,14,2,13,3,8,6,10,5,0,5,3,3,3,1,0
5178,2019-03-11,0.4,34.0,38.0,16.0,0,4,-3,-3,-23,-73,-68,-92,145,37,24,-38,4,6,61,31,-6,-31,7,-27,-46,-65,-8,-9,16,-157,192.0,1042.0,6.5,7.5,18.8,1.0,0.5,0.0,0.0,0.0,0.0,0.5,28,15,20,11,12,1,14,12,10,14,15,13,1,0,14,5,2,6,8,4,7,6,3,5,5,4,3,1
5179,2019-03-12,0.0,34.0,42.0,18.0,1,14,1,-9,-14,-48,-79,-124,204,109,27,75,18,-59,-17,-50,-83,-46,-63,6,-75,-34,-8,16,-6,-245,-157.0,35.0,0.4,6.9,10.8,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0,4,21,4,10,21,3,4,20,17,11,9,8,9,12,0,4,6,8,4,7,6,7,2,4,4,3,1
5180,2019-03-13,6.0,38.0,39.0,19.0,2,16,13,3,-9,-64,-46,-89,224,181,32,-11,17,29,25,35,-65,-31,-37,-40,-63,-69,-42,-31,-15,-37,-245.0,-402.0,0.0,0.4,9.8,0.0,0.5,1.0,0.5,0.0,0.0,0.0,11,9,7,2,5,18,12,5,17,6,7,14,4,12,5,8,7,3,10,5,8,1,0,0,0,2,0,1
5181,2019-03-14,2.5,39.0,31.0,16.0,3,-5,-6,-5,-21,-58,-59,-107,141,104,-28,-9,21,-16,-28,-12,-36,-11,-83,-12,-36,-10,20,18,-1,-239,-37.0,-282.0,6.0,6.0,15.8,0.0,0.0,0.5,1.0,0.5,0.0,0.0,19,14,26,7,24,3,10,10,13,20,4,17,17,6,11,12,0,5,5,2,3,7,4,6,0,2,0,2
5182,2019-03-15,0.0,37.0,27.0,-3.0,4,9,22,1,-8,-66,-88,-156,87,50,-66,55,-19,44,33,17,121,57,33,195,195,88,152,59,37,852,-239.0,-276.0,2.5,8.5,17.6,0.0,0.0,0.0,0.5,1.0,0.5,0.0,18,8,12,14,22,2,17,15,18,13,17,7,14,3,8,1,11,9,5,6,4,3,2,4,1,1,1,2
5183,2019-03-16,0.0,36.0,34.0,-3.0,5,19,11,-14,-8,-35,-43,-90,-30,28,-69,35,-33,21,94,56,79,41,59,104,5,3,-37,10,17,223,852.0,613.0,0.0,2.5,16.4,0.0,0.0,0.0,0.0,0.5,1.0,0.5,21,24,9,15,9,7,18,6,15,10,16,15,3,14,2,13,3,8,6,10,5,0,5,3,3,3,1,0
5184,2019-03-17,0.0,35.0,41.0,-1.0,6,16,-10,-8,-12,-38,-23,-56,-22,-51,-143,-175,-173,-190,-103,-17,-108,-43,21,12,24,9,23,23,1,-1043,223.0,1075.0,0.0,0.0,15.4,0.5,0.0,0.0,0.0,0.0,0.5,1.0,4,6,17,16,23,12,6,3,6,11,3,2,11,8,10,10,13,7,3,7,1,5,1,1,2,0,2,0
5185,2019-03-18,0.0,34.0,44.0,6.0,0,12,10,-13,-8,-71,-87,-137,102,94,-56,-81,-139,-121,-130,11,42,19,-23,49,1,-27,2,-5,6,-550,-1043.0,-820.0,0.0,0.0,8.9,1.0,0.5,0.0,0.0,0.0,0.0,0.5,16,1,15,5,16,20,16,0,19,7,12,12,1,11,9,5,2,10,2,8,6,2,3,5,5,4,3,1
5186,2019-03-19,0.0,33.0,42.0,10.0,1,6,5,1,-19,-56,-77,-123,173,134,26,-45,-77,-9,-79,-86,-73,-98,-184,10,-24,-60,-21,2,-3,-677,-550.0,-1593.0,0.0,0.0,8.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0,4,21,25,14,8,3,4,20,17,11,9,8,9,12,0,4,0,1,0,2,8,7,2,4,4,3,1
5187,2019-03-20,0.0,32.0,39.0,7.0,2,8,8,-3,-17,-56,-75,-115,226,40,-29,-34,-23,2,-6,33,-16,-103,-127,-81,-15,11,3,2,-7,-374,-677.0,-1227.0,0.0,0.0,8.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,11,9,7,2,5,18,7,5,17,6,13,8,4,12,5,8,7,3,10,5,8,1,0,0,0,2,0,1
5188,2019-03-21,0.0,31.0,46.0,7.0,3,18,2,-10,-30,-60,-57,-143,201,69,37,-79,41,-37,-48,9,15,40,-42,15,-16,52,-7,5,33,8,-374.0,-1051.0,0.0,0.0,2.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,8,21,10,7,8,23,15,1,4,2,2,16,10,10,15,7,12,11,7,3,3,4,4,6,0,2,0,2
5189,2019-03-22,0.4,29.0,50.0,12.0,4,12,10,-2,-20,-60,-64,-162,133,67,-44,15,11,21,14,0,27,43,121,73,98,81,99,10,27,510,8.0,-366.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,6,25,14,24,17,17,21,2,14,5,9,0,0,16,4,11,5,1,0,6,0,3,2,4,1,1,1,2
5190,2019-03-23,0.0,29.0,42.0,24.0,5,21,9,-5,-17,-25,-62,-98,-72,-15,-72,-47,33,121,82,115,106,108,39,55,57,49,5,-12,29,404,510.0,518.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.5,1.0,0.5,23,2,22,3,19,6,4,20,16,1,8,4,9,2,13,3,9,4,9,1,5,0,5,3,3,3,1,0
5191,2019-03-24,0.0,27.0,43.0,22.0,6,20,-9,9,-10,-37,-17,-52,-28,-34,-130,-189,-263,-192,-56,-41,35,73,49,70,59,-8,-2,-6,-4,-763,404.0,914.0,0.0,0.4,0.4,0.5,0.0,0.0,0.0,0.0,0.5,1.0,7,23,3,8,11,4,19,9,9,4,5,10,5,4,3,6,1,2,11,9,9,5,1,1,2,0,2,0
5192,2019-03-25,0.4,26.0,44.0,22.0,0,10,11,-7,-20,-82,-63,-124,188,34,11,-18,18,79,-131,-35,7,-59,-60,-68,4,-27,-3,-12,-2,-349,-763.0,-359.0,0.0,0.0,0.4,1.0,0.5,0.0,0.0,0.0,0.0,0.5,3,13,6,5,18,9,11,21,21,3,6,6,15,7,1,2,8,10,2,8,6,2,3,5,5,4,3,1
5193,2019-03-26,0.0,25.0,45.0,19.0,1,6,3,-11,-23,-62,-46,-150,155,69,-8,-45,4,-75,-120,-88,-150,-199,-167,-36,-91,-58,11,-6,10,-1077,-349.0,-1112.0,0.4,0.4,0.8,0.5,1.0,0.5,0.0,0.0,0.0,0.0,9,11,1,25,14,8,3,8,20,0,11,1,16,5,6,14,10,0,1,0,2,8,7,2,4,4,3,1
5194,2019-03-27,0.0,24.0,55.0,17.0,2,-5,1,-3,-27,-56,-65,-143,208,26,-14,-76,-109,-27,-121,-70,-88,-184,-161,-18,-56,-31,-26,-9,-4,-1058,-1077.0,-1426.0,0.0,0.4,0.8,0.0,0.5,1.0,0.5,0.0,0.0,0.0,20,20,5,13,20,5,7,16,1,12,13,8,13,1,0,9,6,12,4,5,8,1,0,0,0,2,0,1
5195,2019-03-28,0.0,21.0,62.0,26.0,3,9,8,-9,-18,-67,-59,-105,173,60,-39,-30,5,-20,3,13,-246,-277,-301,45,-57,-34,12,7,17,-910,-1058.0,-2135.0,0.0,0.0,0.8,0.0,0.0,0.5,1.0,0.5,0.0,0.0,25,3,18,9,25,16,20,19,8,15,2,3,2,15,7,7,12,11,7,3,3,4,4,6,0,2,0,2
5196,2019-03-29,0.0,20.0,58.0,26.0,4,4,2,-14,-12,-59,-62,-143,130,48,-139,-69,-11,-25,-6,40,94,11,64,105,121,56,49,23,19,226,-910.0,-1968.0,0.0,0.0,0.8,0.0,0.0,0.0,0.5,1.0,0.5,0.0,29,17,14,19,2,24,5,2,14,9,9,0,0,16,4,4,5,1,0,6,0,3,2,4,1,1,1,2
5197,2019-03-30,2.7,22.0,39.0,18.0,5,8,-1,-3,-11,-39,-48,-102,-33,25,-84,-63,-26,-16,-22,-216,-253,-44,-62,-18,-16,-4,12,9,33,-974,226.0,-684.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.5,1.0,0.5,10,27,24,18,15,14,13,7,0,1,0,11,9,2,13,3,9,4,9,1,5,0,5,3,3,3,1,0
5198,2019-03-31,0.0,19.0,39.0,14.0,6,15,-4,-9,-15,-42,-26,-51,-43,-81,-163,-336,-279,-201,-160,-78,-145,-51,-91,-28,-17,17,13,14,9,-1752,-974.0,-748.0,2.7,2.7,3.1,0.5,0.0,0.0,0.0,0.0,0.5,1.0,17,23,3,26,4,4,19,9,9,4,3,2,11,4,10,10,13,7,3,7,1,5,1,1,2,0,2,0
5199,2019-04-01,0.0,17.0,41.0,14.0,0,1,0,-8,-27,-66,-115,-152,147,49,-26,-13,21,-36,7,-7,-28,-27,-100,-43,-46,-56,-37,-15,24,-553,-1752.0,-2726.0,0.0,2.7,3.1,1.0,0.5,0.0,0.0,0.0,0.0,0.5,3,13,6,5,18,9,11,21,21,3,6,6,15,7,1,2,8,10,2,8,6,2,3,5,5,4,3,1
5200,2019-04-02,2.1,16.0,45.0,21.0,1,-3,3,3,-14,-47,-82,-138,264,72,4,62,26,-13,-24,-34,-21,-41,-82,-40,-63,-58,-17,-13,3,-253,-553.0,-2305.0,0.0,0.0,2.7,0.5,1.0,0.5,0.0,0.0,0.0,0.0,9,11,1,25,14,8,3,8,20,0,11,1,16,5,6,14,10,0,1,0,2,8,7,2,4,4,3,1
5201,2019-04-03,0.0,14.0,50.0,31.0,2,0,2,-1,-26,-52,-84,-120,230,69,52,10,55,-52,-11,-95,-253,-292,-207,-34,8,-46,5,-9,15,-836,-253.0,-806.0,2.1,2.1,4.8,0.0,0.5,1.0,0.5,0.0,0.0,0.0,20,20,5,13,20,5,7,16,1,12,13,8,13,12,5,8,7,3,10,5,8,1,0,0,0,2,0,1
5202,2019-04-04,0.0,13.0,50.0,32.0,3,0,3,-10,-12,-43,-82,-137,191,59,45,28,-7,-34,-55,-180,-242,-261,-279,-149,-115,-34,-1,27,8,-1280,-836.0,-1089.0,0.0,2.1,4.8,0.0,0.0,0.5,1.0,0.5,0.0,0.0,25,3,18,9,25,16,20,19,8,15,2,3,2,15,7,7,12,11,7,3,3,4,4,6,0,2,0,2
5203,2019-04-05,0.0,11.0,53.0,30.0,4,7,10,-10,-2,-59,-85,-132,124,47,-34,-89,-152,-264,-235,-243,-179,-151,-120,-92,-122,-81,55,18,10,-1779,-1280.0,-2116.0,0.0,0.0,4.8,0.0,0.0,0.0,0.5,1.0,0.5,0.0,22,16,13,10,6,11,5,18,7,9,18,18,7,16,4,4,5,1,0,6,0,3,2,4,1,1,1,2
5204,2019-04-06,0.0,8.0,57.0,30.0,5,0,7,-4,-22,-47,-54,-102,-89,-68,-69,-17,-3,3,-15,0,8,72,57,-20,-9,-15,4,5,-1,-379,-1779.0,-3059.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1,5,0,20,15,14,13,7,0,1,0,11,9,2,13,3,9,4,9,1,5,0,5,3,3,3,1,0
5205,2019-04-07,0.0,5.0,51.0,27.0,6,3,3,-4,-10,-27,-18,-67,-35,-62,-89,-117,-223,-360,-329,-293,-312,-206,-197,-131,-57,-3,3,31,7,-2493,-379.0,-2158.0,0.0,0.0,2.1,0.5,0.0,0.0,0.0,0.0,0.5,1.0,17,23,3,26,4,4,19,9,9,4,3,2,11,4,10,10,13,7,3,7,1,5,1,1,2,0,2,0
5206,2019-04-08,0.0,4.0,55.0,27.0,0,8,-5,-10,-24,-59,-84,-139,152,87,-30,-5,-25,-121,-146,-213,-204,-146,-127,-87,-109,-82,-26,0,6,-1389,-2493.0,-2872.0,0.0,0.0,2.1,1.0,0.5,0.0,0.0,0.0,0.0,0.5,3,13,6,21,18,9,11,21,21,3,6,6,15,7,1,2,8,10,2,8,6,2,3,5,5,4,3,1
5207,2019-04-09,0.0,0.0,61.0,29.0,1,4,2,-4,-11,-58,-85,-164,189,95,44,14,20,-148,-281,-244,-255,-261,-228,-166,-105,-40,-20,22,24,-1656,-1389.0,-3882.0,0.0,0.0,2.1,0.5,1.0,0.5,0.0,0.0,0.0,0.0,9,11,1,25,14,8,3,8,20,0,11,1,16,5,6,14,10,0,1,0,2,8,7,2,4,4,3,1
5208,2019-04-10,0.0,0.0,63.0,33.0,2,-6,4,-9,-16,-60,-54,-119,223,132,4,48,53,17,17,23,-56,-32,-25,-82,-87,-80,-43,13,7,-128,-1656.0,-3045.0,0.0,0.0,-0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,20,20,5,13,20,5,7,16,1,12,13,8,13,1,0,9,6,12,4,5,8,1,0,0,0,2,0,1
5209,2019-04-11,3.2,3.0,42.0,21.0,3,1,4,-7,-17,-49,-38,-152,235,152,52,18,47,59,-9,-16,37,54,-55,-66,-53,-50,19,35,17,218,-128.0,-1784.0,0.0,0.0,-0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,14,3,18,9,25,16,20,19,8,15,2,3,2,15,7,7,12,11,7,3,3,4,4,6,0,2,0,2
5210,2019-04-12,1.5,3.0,35.0,21.0,4,19,4,-4,-13,-36,-65,-142,173,90,32,14,9,41,31,116,8,16,82,110,123,103,96,61,32,900,218.0,90.0,3.2,3.2,3.2,0.0,0.0,0.0,0.5,1.0,0.5,0.0,6,25,14,24,17,17,21,2,14,5,9,0,0,16,4,11,5,1,0,6,0,3,2,4,1,1,1,2
5211,2019-04-13,1.7,1.0,38.0,25.0,5,4,10,4,-6,-29,-24,-122,-99,50,81,112,72,58,46,62,11,35,90,-39,-18,16,-46,26,9,303,900.0,1118.0,1.5,4.7,4.7,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1,27,24,20,19,6,4,20,16,1,8,4,9,2,13,3,9,4,9,1,5,0,5,3,3,3,1,0
5212,2019-04-14,0.0,0.0,39.0,21.0,6,8,-6,-12,-2,-26,6,-40,3,23,39,-52,-130,-188,-238,-205,-160,-229,-216,-41,-31,8,12,50,21,-1406,303.0,1203.0,1.7,3.2,6.4,0.5,0.0,0.0,0.0,0.0,0.5,1.0,7,18,3,8,11,4,19,9,9,4,3,2,11,4,10,10,1,7,3,7,9,5,1,1,2,0,2,0
5213,2019-04-15,0.0,0.0,47.0,21.0,0,1,-3,-9,-22,-64,-97,-124,177,-31,-74,-63,-38,-84,-249,-276,-185,-216,-226,-174,-113,-59,6,14,1,-1908,-1406.0,-1103.0,0.0,1.7,6.4,1.0,0.5,0.0,0.0,0.0,0.0,0.5,3,1,15,21,16,20,16,0,19,3,12,6,15,11,9,2,8,10,2,8,6,2,3,5,5,4,3,1
5214,2019-04-16,0.0,0.0,58.0,33.0,1,7,5,-6,-11,-44,-67,-102,254,51,-10,-79,-155,-235,-189,-182,-179,-177,-139,-91,-92,-46,-2,13,9,-1467,-1908.0,-3314.0,0.0,0.0,6.4,0.5,1.0,0.5,0.0,0.0,0.0,0.0,9,11,1,25,14,8,3,8,20,0,11,1,16,5,6,14,10,0,1,0,2,8,7,2,4,4,3,1
5215,2019-04-17,0.0,0.0,59.0,33.0,2,3,5,-9,-13,-52,-90,-120,226,90,-30,40,24,-36,-102,-68,-171,-138,-134,-60,-60,-49,-29,7,22,-744,-1467.0,-3375.0,0.0,0.0,6.4,0.0,0.5,1.0,0.5,0.0,0.0,0.0,20,20,5,13,20,5,7,16,1,12,13,8,13,1,0,9,6,12,4,5,8,1,0,0,0,2,0,1
5216,2019-04-18,0.0,0.0,54.0,35.0,3,-3,5,-15,-15,-51,-59,-116,189,57,7,42,-13,-64,-105,-52,-114,-228,-220,-173,-187,-74,19,10,13,-1147,-744.0,-2211.0,0.0,0.0,6.4,0.0,0.0,0.5,1.0,0.5,0.0,0.0,25,3,18,9,25,16,20,19,8,15,2,3,2,15,7,7,12,11,7,3,3,4,4,6,0,2,0,2
5217,2019-04-19,0.0,0.0,59.0,30.0,4,5,5,2,-13,-56,-80,-163,169,-29,-29,-60,-148,-230,-214,-177,-158,-165,-197,-58,-41,-39,-31,-2,16,-1693,-1147.0,-1891.0,0.0,0.0,3.2,0.0,0.0,0.0,0.5,1.0,0.5,0.0,22,16,13,10,6,11,5,18,7,9,18,18,7,16,4,4,5,1,0,6,0,3,2,4,1,1,1,2
5218,2019-04-28,0.0,0.0,63.0,35.0,6,4,3,4,-4,-25,-1,-36,-36,-37,-82,-135,-123,-81,-78,-41,113,-44,17,-32,34,12,7,0,10,-551,-1693.0,-2840.0,0.0,0.0,1.7,0.5,0.0,0.0,0.0,0.0,0.5,1.0,12,10,25,8,13,22,2,22,2,18,5,10,5,13,3,6,1,2,11,9,9,5,1,1,2,0,2,0
5219,2019-04-29,0.0,0.0,60.0,26.0,0,18,15,-5,-18,-55,-113,-169,126,11,-10,29,11,80,-3,5,-7,54,-49,-34,-42,4,-2,2,15,-137,-551.0,-2244.0,0.0,0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,24,26,6,23,1,9,0,13,3,16,14,12,15,7,1,2,8,10,2,8,6,2,3,5,5,4,3,1
5220,2019-04-30,3.5,3.0,36.0,26.0,1,12,5,-5,-6,-51,-74,-141,266,98,15,70,2,-34,-72,-24,-55,-57,-47,-15,-85,-16,-22,10,19,-207,-137.0,-688.0,0.0,0.0,-0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,9,11,1,25,14,8,9,8,5,0,1,1,16,5,6,14,10,0,1,0,2,8,7,2,4,4,3,1
5394,2019-11-01,0.0,5.0,33.0,-9.0,4,4,14,-5,-4,-33,-100,-168,180,119,109,187,221,91,168,210,176,201,169,129,80,51,101,39,35,1974,496.0,526.0,0.0,3.0,13.2,0.0,0.0,0.0,0.5,1.0,0.5,0.0,6,25,14,24,17,17,21,2,14,5,9,0,0,3,4,11,5,1,0,6,0,3,2,4,1,1,1,2
5395,2019-11-02,0.0,5.0,35.0,4.0,5,12,6,8,1,-21,-33,-69,-87,-22,-107,-86,91,56,-22,78,49,146,120,60,27,13,11,18,25,274,1974.0,2470.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.5,1.0,0.5,23,5,0,3,19,14,4,7,0,1,0,11,9,2,13,3,9,4,9,1,5,0,5,3,3,3,1,0
5396,2019-11-03,0.0,4.0,43.0,3.0,6,5,-2,2,-3,-4,-39,-50,-36,-55,-65,-133,-170,-254,-152,-122,-32,14,57,120,53,30,14,47,32,-743,274.0,2248.0,0.0,0.0,13.2,0.5,0.0,0.0,0.0,0.0,0.5,1.0,12,18,3,8,13,4,19,9,9,4,5,10,5,4,3,6,1,2,11,9,9,5,1,1,2,0,2,0
5397,2019-11-04,0.0,3.0,50.0,18.0,0,7,8,-6,-14,-59,-103,-171,217,57,0,-75,-60,-33,-64,-10,12,58,14,-22,-59,-26,18,-6,17,-300,-743.0,-469.0,0.0,0.0,12.1,1.0,0.5,0.0,0.0,0.0,0.0,0.5,24,26,27,23,1,9,0,13,3,16,14,12,15,7,1,2,8,10,2,8,6,2,3,5,5,4,3,1
5398,2019-11-05,0.0,1.0,48.0,20.0,1,9,4,-3,-13,-48,-147,-144,193,35,-10,43,-31,-47,-77,-10,-79,70,75,-28,-49,-53,-7,12,18,-287,-300.0,-1043.0,0.0,0.0,6.4,0.5,1.0,0.5,0.0,0.0,0.0,0.0,27,28,23,6,3,13,9,8,5,8,1,1,6,5,6,14,10,0,1,0,2,8,7,2,4,4,3,1
