,Away,Date,Home,MLA,MLH,OU,Spread
873,LAC,2015-03-01,CHI,-135,115.0,197.0,0.0
874,OKC,2015-03-01,LAL,-175,155.0,200.0,3.5
875,CHA,2015-03-01,ORL,-120,100.0,188.0,1.5
876,GSW,2015-03-01,BOS,-395,315.0,214.0,7.5
877,PHI,2015-03-01,IND,525,-675.0,188.0,12.5
878,POR,2015-03-01,SAC,-390,310.0,203.0,9.0
879,CLE,2015-03-01,HOU,-105,-115.0,209.0,1.0
880,NOP,2015-03-01,DEN,-185,160.0,197.0,5.5
881,TOR,2015-03-02,PHI,-475,380.0,194.0,7.5
882,PHX,2015-03-02,MIA,112,-132.0,206.0,4.0
883,GSW,2015-03-02,BKN,-240,200.0,207.0,6.5
884,LAC,2015-03-02,MIN,-255,215.0,204.0,5.5
885,NOP,2015-03-02,DAL,310,-370.0,197.0,7.0
886,LAL,2015-03-03,CHA,340,-430.0,190.5,9.0
887,BOS,2015-03-03,CLE,585,-785.0,209.0,12.5
888,HOU,2015-03-03,ATL,325,-405.0,200.0,5.0
889,UTA,2015-03-03,MEM,270,-330.0,183.0,8.0
890,WAS,2015-03-03,CHI,-125,105.0,187.5,2.5
891,MIL,2015-03-03,DEN,-230,195.0,193.0,5.0
892,SAC,2015-03-03,NYK,-195,170.0,197.5,0.0
893,NYK,2015-03-04,IND,950,-1650.0,191.0,13.0
894,PHX,2015-03-04,ORL,-185,160.0,204.0,4.0
895,UTA,2015-03-04,BOS,105,-125.0,194.5,1.5
896,CLE,2015-03-04,TOR,-200,170.0,203.0,4.5
897,CHA,2015-03-04,BKN,200,-240.0,192.0,5.0
898,DEN,2015-03-04,MIN,255,-310.0,206.5,6.0
899,MEM,2015-03-04,HOU,135,-160.0,197.0,2.5
900,LAL,2015-03-04,MIA,400,-500.0,200.5,9.0
901,PHI,2015-03-04,OKC,1100,-2700.0,201.0,15.0
902,DET,2015-03-04,NOP,170,-200.0,195.0,2.0
903,SAC,2015-03-04,SAS,500,-650.0,203.0,10.5
904,POR,2015-03-04,LAC,-135,115.0,205.0,3.0
905,MIL,2015-03-04,GSW,900,-1600.0,203.5,12.5
906,OKC,2015-03-05,CHI,-125,105.0,200.5,4.0
907,DAL,2015-03-05,POR,135,-155.0,200.0,3.0
908,TOR,2015-03-06,CHA,105,-125.0,188.0,1.0
909,CHI,2015-03-06,IND,220,-265.0,187.5,5.0
910,SAC,2015-03-06,ORL,-150,130.0,202.5,1.0
911,UTA,2015-03-06,PHI,-325,265.0,184.5,7.5
912,PHX,2015-03-06,BKN,110,-130.0,208.5,3.0
913,CLE,2015-03-06,ATL,-127,107.0,200.5,1.0
914,LAL,2015-03-06,MEM,525,-700.0,195.0,13.0
915,DET,2015-03-06,HOU,290,-350.0,204.5,7.0
916,MIA,2015-03-06,WAS,205,-245.0,195.0,4.0
917,BOS,2015-03-06,NOP,250,-305.0,199.0,6.5
918,DEN,2015-03-06,SAS,575,-800.0,205.0,12.5
919,DAL,2015-03-06,GSW,600,-900.0,211.0,9.0
920,MEM,2015-03-07,NOP,105,-125.0,191.0,1.0
921,SAC,2015-03-07,MIA,-120,100.0,203.5,5.5
922,ATL,2015-03-07,PHI,-350,280.0,192.0,11.0
923,IND,2015-03-07,NYK,-445,355.0,189.5,8.5
924,PHX,2015-03-07,CLE,560,-735.0,213.0,10.5
925,POR,2015-03-07,MIN,-210,180.0,198.0,4.5
926,WAS,2015-03-07,MIL,155,-180.0,190.0,3.0
927,HOU,2015-03-07,DEN,-170,150.0,208.0,5.0
928,CHI,2015-03-08,SAS,430,-555.0,193.5,9.0
929,LAC,2015-03-08,GSW,330,-410.0,214.0,8.0
930,UTA,2015-03-08,BKN,115,-135.0,187.5,2.0
931,BOS,2015-03-08,ORL,-140,120.0,197.0,1.0
932,CHA,2015-03-08,DET,-120,100.0,193.5,1.0
933,TOR,2015-03-08,OKC,220,-270.0,214.0,7.0
934,DAL,2015-03-08,LAL,-345,275.0,201.0,6.5
935,WAS,2015-03-09,CHA,110,-130.0,187.5,2.5
936,BOS,2015-03-09,MIA,120,-140.0,200.0,2.0
937,SAC,2015-03-09,ATL,580,-745.0,205.0,11.0
938,MEM,2015-03-09,CHI,-230,195.0,184.5,3.0
939,NOP,2015-03-09,MIL,-125,105.0,187.0,2.0
940,NYK,2015-03-09,DEN,450,-575.0,202.0,9.0
941,GSW,2015-03-09,PHX,-230,195.0,216.5,5.0
942,MIN,2015-03-09,LAC,280,-350.0,208.0,8.0
943,ORL,2015-03-10,IND,320,-400.0,190.5,8.5
944,NOP,2015-03-10,BKN,125,-145.0,191.0,2.0
945,TOR,2015-03-10,SAS,245,-295.0,205.0,7.5
946,CLE,2015-03-10,DAL,-185,160.0,201.0,3.5
947,NYK,2015-03-10,UTA,860,-1210.0,184.5,13.0
948,DET,2015-03-10,LAL,-165,145.0,198.5,2.5
949,CHI,2015-03-11,PHI,-280,230.0,186.0,6.5
950,SAC,2015-03-11,CHA,310,-390.0,204.0,7.0
951,MEM,2015-03-11,BOS,-275,225.0,193.5,5.0
952,BKN,2015-03-11,MIA,155,-180.0,197.5,4.5
953,ORL,2015-03-11,MIL,305,-385.0,193.5,7.0
954,LAC,2015-03-11,OKC,230,-280.0,212.0,6.0
955,ATL,2015-03-11,DEN,-305,245.0,208.5,7.5
956,MIN,2015-03-11,PHX,180,-210.0,206.0,5.0
957,HOU,2015-03-11,POR,120,-140.0,207.0,3.0
958,DET,2015-03-11,GSW,1035,-1735.0,205.5,14.0
959,MIL,2015-03-12,IND,245,-305.0,185.5,7.5
960,MEM,2015-03-12,WAS,310,-390.0,185.0,1.5
961,CLE,2015-03-12,SAS,-120,100.0,208.5,0.0
962,HOU,2015-03-12,UTA,-130,110.0,188.5,1.0
963,NYK,2015-03-12,LAL,245,-305.0,191.5,8.0
964,CHI,2015-03-13,CHA,-120,100.0,189.0,1.0
965,SAC,2015-03-13,PHI,-200,170.0,202.5,4.0
966,ORL,2015-03-13,BOS,185,-220.0,197.5,5.0
967,MIA,2015-03-13,TOR,185,-220.0,206.0,5.5
968,MIN,2015-03-13,OKC,455,-605.0,210.5,10.5
969,LAC,2015-03-13,DAL,105,-125.0,202.5,2.5
970,GSW,2015-03-13,DEN,133,-157.0,216.0,8.0
971,ATL,2015-03-13,PHX,-265,220.0,203.5,5.0
972,DET,2015-03-13,POR,305,-375.0,197.0,8.5
973,BOS,2015-03-14,IND,335,-425.0,193.0,7.5
974,SAC,2015-03-14,WAS,450,-600.0,208.0,8.5
975,BKN,2015-03-14,PHI,-275,225.0,192.0,5.5
976,MIL,2015-03-14,MEM,240,-290.0,184.5,6.5
977,DET,2015-03-14,UTA,300,-380.0,185.0,7.5
978,NYK,2015-03-14,GSW,2115,-3665.0,201.5,19.5
979,CHI,2015-03-15,OKC,250,-300.0,204.0,8.0
980,HOU,2015-03-15,LAC,175,-210.0,211.0,4.0
981,CLE,2015-03-15,ORL,-650,475.0,203.5,10.5
982,DEN,2015-03-15,NOP,290,-350.0,205.0,7.0
983,POR,2015-03-15,TOR,105,-125.0,204.5,1.0
984,MIN,2015-03-15,SAS,925,-1400.0,205.5,13.5
985,NYK,2015-03-15,PHX,550,-800.0,196.0,12.5
986,ATL,2015-03-15,LAL,-270,230.0,197.5,9.0
987,TOR,2015-03-16,IND,185,-220.0,195.5,5.0
988,POR,2015-03-16,WAS,-105,-115.0,195.5,1.5
989,PHI,2015-03-16,BOS,330,-410.0,192.5,9.5
990,BKN,2015-03-16,MIN,-205,175.0,199.5,2.0
991,DEN,2015-03-16,MEM,700,-1000.0,199.0,9.5
992,CLE,2015-03-16,MIA,-240,200.0,204.5,6.5
993,OKC,2015-03-16,DAL,215,-260.0,214.0,3.0
994,CHA,2015-03-16,UTA,155,-180.0,180.5,4.5
995,ATL,2015-03-16,SAC,-179,152.0,212.0,4.5
996,LAL,2015-03-16,GSW,1900,-7000.0,210.5,18.0
997,SAS,2015-03-17,NYK,-1745,1195.0,197.0,13.5
998,MEM,2015-03-17,DET,-190,165.0,183.5,4.0
999,MIL,2015-03-17,NOP,240,-300.0,191.5,7.0
1000,ORL,2015-03-17,HOU,530,-705.0,203.5,11.5
1001,CHA,2015-03-17,LAC,470,-620.0,199.5,9.5
1002,BKN,2015-03-18,CLE,615,-865.0,204.5,11.5
1003,DET,2015-03-18,PHI,-110,-110.0,193.0,2.5
1004,MIN,2015-03-18,TOR,515,-665.0,208.5,11.5
1005,POR,2015-03-18,MIA,-140,120.0,200.5,2.0
1006,SAS,2015-03-18,MIL,-230,195.0,194.0,5.0
1007,IND,2015-03-18,CHI,100,-120.0,188.5,2.0
1008,ORL,2015-03-18,DAL,745,-1045.0,204.5,11.5
1009,BOS,2015-03-18,OKC,220,-270.0,210.0,9.0
1010,LAC,2015-03-18,SAC,-450,360.0,212.5,7.5
1011,ATL,2015-03-18,GSW,235,-285.0,210.0,6.0
1012,WAS,2015-03-18,UTA,135,-155.0,183.0,2.5
1013,MIN,2015-03-19,NYK,110,-130.0,197.5,0.0
1014,DEN,2015-03-19,HOU,255,-315.0,211.5,8.0
1015,NOP,2015-03-19,PHX,135,-155.0,198.5,1.5
1016,UTA,2015-03-19,LAL,-185,160.0,183.0,4.0
1017,NYK,2015-03-20,PHI,200,-235.0,189.0,4.0
1018,POR,2015-03-20,ORL,-425,335.0,203.0,7.0
1019,DEN,2015-03-20,MIA,270,-330.0,207.0,7.0
1020,MIL,2015-03-20,BKN,110,-130.0,191.0,3.0
1021,IND,2015-03-20,CLE,430,-555.0,202.5,11.0
1022,ATL,2015-03-20,OKC,-105,-115.0,213.0,1.5
1023,TOR,2015-03-20,CHI,-105,-115.0,198.5,1.5
1024,MEM,2015-03-20,DAL,130,-150.0,195.0,3.5
1025,BOS,2015-03-20,SAS,365,-455.0,208.5,10.0
1026,CHA,2015-03-20,SAC,-200,175.0,206.0,2.0
1027,NOP,2015-03-20,GSW,950,-1350.0,205.5,11.0
1028,WAS,2015-03-20,LAC,245,-305.0,203.5,6.0
1029,BKN,2015-03-21,IND,325,-405.0,194.5,6.0
1030,CHI,2015-03-21,DET,-155,135.0,193.5,1.5
1031,POR,2015-03-21,MEM,130,-150.0,192.5,3.5
1032,PHX,2015-03-21,HOU,275,-335.0,206.0,8.0
1033,UTA,2015-03-21,GSW,370,-460.0,196.5,8.5
1034,MIA,2015-03-22,OKC,145,-165.0,212.0,4.5
1035,SAS,2015-03-22,ATL,105,-125.0,204.0,2.0
1036,CLE,2015-03-22,MIL,-370,300.0,200.0,9.0
1037,NOP,2015-03-22,LAC,425,-550.0,201.5,8.5
1038,NYK,2015-03-22,TOR,705,-955.0,197.5,13.0
1039,WAS,2015-03-22,SAC,-170,150.0,206.0,3.5
1040,DET,2015-03-22,BOS,195,-230.0,197.5,6.0
1041,DEN,2015-03-22,ORL,-110,-110.0,207.5,1.0
1042,CHA,2015-03-22,MIN,-210,180.0,197.0,3.0
1043,DAL,2015-03-22,PHX,-190,165.0,207.0,3.5
1044,PHI,2015-03-22,LAL,170,-195.0,191.5,5.0
1045,HOU,2015-03-23,IND,-120,100.0,200.0,1.0
1046,MEM,2015-03-23,NYK,-1600,900.0,187.0,11.5
1047,BOS,2015-03-23,BKN,185,-220.0,203.0,3.5
1048,CHA,2015-03-23,CHI,265,-325.0,192.0,5.5
1049,MIN,2015-03-23,UTA,460,-600.0,186.5,12.0
1050,WAS,2015-03-23,GSW,600,-850.0,203.5,11.0
1051,TOR,2015-03-24,DET,-175,155.0,201.0,2.5
1052,LAL,2015-03-24,OKC,400,-500.0,210.5,10.5
1053,MIA,2015-03-24,MIL,-130,110.0,196.0,1.0
1054,SAS,2015-03-24,DAL,-165,145.0,205.5,1.0
1055,PHI,2015-03-24,SAC,345,-425.0,205.5,8.5
1056,GSW,2015-03-24,POR,-300,250.0,203.5,6.5
1057,BKN,2015-03-25,CHA,140,-160.0,193.5,3.0
1058,LAC,2015-03-25,NYK,-2460,1460.0,198.0,14.0
1059,IND,2015-03-25,WAS,140,-160.0,193.0,3.0
1060,ATL,2015-03-25,ORL,-425,335.0,202.5,7.5
1061,CHI,2015-03-25,TOR,-150,130.0,199.5,1.0
1062,MIA,2015-03-25,BOS,320,-400.0,199.5,3.0
1063,CLE,2015-03-25,MEM,-120,100.0,195.0,2.0
1064,HOU,2015-03-25,NOP,100,-120.0,203.0,2.0
1065,LAL,2015-03-25,MIN,-105,-115.0,198.0,1.5
1066,POR,2015-03-25,UTA,105,-125.0,182.0,4.0
1067,PHI,2015-03-25,DEN,580,-780.0,205.5,11.0
1068,OKC,2015-03-25,SAS,270,-340.0,214.0,7.0
1069,SAC,2015-03-25,PHX,305,-385.0,210.5,7.0
1070,IND,2015-03-26,MIL,155,-175.0,187.5,1.0
1071,DET,2015-03-27,ORL,-140,120.0,197.0,2.0
1072,LAC,2015-03-27,PHI,-1000,700.0,203.5,10.5
1073,CHA,2015-03-27,WAS,180,-215.0,189.5,3.5
1074,LAL,2015-03-27,TOR,325,-400.0,203.5,8.5
1075,CLE,2015-03-27,BKN,-425,345.0,207.5,8.0
1076,MIA,2015-03-27,ATL,315,-385.0,193.0,9.0
1077,BOS,2015-03-27,NYK,-650,500.0,195.0,8.0
1078,SAC,2015-03-27,NOP,225,-270.0,206.5,7.5
1079,MIN,2015-03-27,HOU,1000,-1800.0,205.5,12.0
1080,GSW,2015-03-27,MEM,-165,140.0,198.5,3.0
1081,DAL,2015-03-27,SAS,345,-425.0,206.5,8.0
1082,UTA,2015-03-27,DEN,115,-135.0,188.5,3.5
1083,POR,2015-03-27,PHX,-125,105.0,204.5,1.5
1084,ATL,2015-03-28,CHA,210,-260.0,192.0,2.5
1085,NYK,2015-03-28,CHI,1810,-4310.0,191.0,15.5
1086,GSW,2015-03-28,MIL,-205,175.0,201.0,7.0
1087,OKC,2015-03-28,UTA,-230,195.0,195.0,1.5
1088,DEN,2015-03-28,POR,335,-425.0,210.0,8.0
1089,HOU,2015-03-29,WAS,-130,110.0,205.0,2.0
1090,LAL,2015-03-29,BKN,295,-365.0,201.0,7.0
1091,MIN,2015-03-29,NOP,790,-1090.0,199.5,12.5
1092,PHI,2015-03-29,CLE,1955,-3305.0,202.0,17.0
1093,LAC,2015-03-29,BOS,-250,210.0,205.0,5.0
1094,DET,2015-03-29,MIA,125,-145.0,192.5,3.0
1095,DAL,2015-03-29,IND,120,-140.0,200.0,0.0
1096,MEM,2015-03-29,SAS,300,-380.0,193.5,7.0
1097,OKC,2015-03-29,PHX,110,-130.0,213.0,3.0
1098,BOS,2015-03-30,CHA,135,-155.0,192.0,3.5
1099,LAL,2015-03-30,PHI,170,-200.0,192.5,2.5
1100,HOU,2015-03-30,TOR,110,-130.0,208.0,0.0
1101,MIL,2015-03-30,ATL,360,-450.0,195.0,7.0
1102,UTA,2015-03-30,MIN,-380,315.0,185.0,3.5
1103,SAC,2015-03-30,MEM,450,-600.0,196.5,9.0
1104,PHX,2015-03-30,POR,340,-425.0,201.0,8.0
1105,ATL,2015-03-31,DET,-130,110.0,198.0,3.0
1106,IND,2015-03-31,BKN,-120,100.0,199.0,3.5
1107,SAS,2015-03-31,MIA,-385,315.0,198.0,6.5
1108,GSW,2015-03-31,LAC,140,-165.0,214.0,1.0
1109,DET,2015-04-01,CHA,190,-225.0,195.0,4.5
1110,PHI,2015-04-01,WAS,475,-625.0,193.0,12.0
1111,SAS,2015-04-01,ORL,-625,475.0,201.5,10.0
1112,IND,2015-04-01,BOS,160,-185.0,196.5,3.5
1113,BKN,2015-04-01,NYK,-520,395.0,193.0,10.0
1114,CHI,2015-04-01,MIL,-230,195.0,193.0,3.5
1115,TOR,2015-04-01,MIN,-560,435.0,204.5,7.5
1116,DAL,2015-04-01,OKC,130,-150.0,208.5,3.5
1117,SAC,2015-04-01,HOU,475,-625.0,208.0,11.5
1118,DEN,2015-04-01,UTA,195,-230.0,194.5,3.5
1119,LAC,2015-04-01,POR,135,-155.0,208.0,2.0
1120,NOP,2015-04-01,LAL,-545,420.0,196.5,6.5
1121,MIA,2015-04-02,CLE,455,-580.0,200.0,12.0
1122,HOU,2015-04-02,DAL,115,-135.0,208.0,1.5
1123,PHX,2015-04-02,GSW,760,-1060.0,209.0,12.0
1124,NYK,2015-04-03,WAS,1080,-1980.0,190.0,15.5
1125,CHA,2015-04-03,IND,165,-190.0,193.5,5.0
1126,TOR,2015-04-03,BKN,110,-130.0,207.0,2.0
1127,MIL,2015-04-03,BOS,175,-200.0,196.0,5.0
1128,OKC,2015-04-03,MEM,195,-230.0,203.0,6.0
1129,ORL,2015-04-03,MIN,-185,160.0,201.0,3.0
1130,DET,2015-04-03,CHI,405,-530.0,197.5,9.0
1131,DEN,2015-04-03,SAS,915,-1265.0,207.0,12.5
1132,NOP,2015-04-03,SAC,-270,220.0,205.0,6.0
1133,POR,2015-04-03,LAL,-625,475.0,199.0,9.0
1134,PHI,2015-04-04,CHA,230,-275.0,191.0,9.5
1135,MIA,2015-04-04,DET,-205,175.0,194.0,1.0
1136,BOS,2015-04-04,TOR,115,-135.0,207.5,4.0
1137,BKN,2015-04-04,ATL,460,-600.0,203.5,7.5
1138,WAS,2015-04-04,MEM,305,-375.0,189.5,7.5
1139,ORL,2015-04-04,MIL,355,-450.0,194.0,7.5
1140,GSW,2015-04-04,DAL,-275,230.0,211.5,3.5
1141,LAC,2015-04-04,DEN,-670,495.0,216.5,6.5
1142,UTA,2015-04-04,PHX,100,-120.0,190.0,1.5
1143,NOP,2015-04-04,POR,180,-215.0,198.5,4.0
1144,HOU,2015-04-05,OKC,-115,-105.0,217.0,1.0
1145,CHI,2015-04-05,CLE,340,-420.0,200.5,8.0
1146,MIA,2015-04-05,IND,220,-265.0,191.5,6.0
1147,GSW,2015-04-05,SAS,161,-190.0,209.5,4.5
1148,PHI,2015-04-05,NYK,-105,-115.0,188.0,1.0
1149,UTA,2015-04-05,SAC,100,-120.0,190.5,0.0
1150,LAC,2015-04-05,LAL,-2000,1000.0,211.0,12.0
1151,POR,2015-04-06,BKN,220,-265.0,199.5,5.0
1152,CHA,2015-04-07,MIA,230,-280.0,189.5,4.0
1153,PHX,2015-04-07,ATL,240,-300.0,204.0,8.5
1154,SAS,2015-04-07,OKC,-240,200.0,217.0,4.5
1155,GSW,2015-04-07,NOP,-190,165.0,206.0,4.0
1156,MIN,2015-04-07,SAC,330,-410.0,209.5,10.0
1157,LAL,2015-04-07,LAC,1660,-4160.0,205.5,17.5
1158,WAS,2015-04-08,PHI,-225,185.0,190.0,6.0
1159,CHI,2015-04-08,ORL,-345,285.0,195.5,8.5
1160,TOR,2015-04-08,CHA,-155,135.0,198.0,2.5
1161,IND,2015-04-08,NYK,-800,550.0,190.5,12.0
1162,ATL,2015-04-08,BKN,160,-185.0,203.0,5.5
1163,BOS,2015-04-08,DET,-130,110.0,199.0,1.0
1164,CLE,2015-04-08,MIL,-265,225.0,196.0,7.0
1165,NOP,2015-04-08,MEM,175,-210.0,185.5,4.5
1166,HOU,2015-04-08,SAS,230,-270.0,208.5,6.0
1167,SAC,2015-04-08,UTA,610,-920.0,195.0,11.0
1168,LAL,2015-04-08,DEN,415,-525.0,205.5,11.5
1169,PHX,2015-04-08,DAL,335,-420.0,204.5,8.0
1170,MIN,2015-04-08,POR,2000,-4000.0,203.5,16.5
1171,CHI,2015-04-09,MIA,110,-130.0,191.5,1.0
1172,POR,2015-04-09,GSW,465,-630.0,208.5,9.0
1173,TOR,2015-04-10,ORL,-220,180.0,203.5,6.0
1174,IND,2015-04-10,DET,-220,180.0,197.0,3.5
1175,MIL,2015-04-10,NYK,-750,525.0,188.0,9.0
1176,CHA,2015-04-10,ATL,440,-580.0,193.5,10.0
1177,BOS,2015-04-10,CLE,205,-245.0,203.0,5.5
1178,WAS,2015-04-10,BKN,175,-210.0,200.5,3.5
1179,PHX,2015-04-10,NOP,360,-450.0,196.5,8.5
1180,SAC,2015-04-10,OKC,885,-1350.0,215.5,12.5
1181,SAS,2015-04-10,HOU,-165,145.0,205.0,1.0
1182,DAL,2015-04-10,DEN,102,-122.0,209.5,3.5
1183,MEM,2015-04-10,UTA,-150,130.0,180.5,2.5
1184,MIN,2015-04-10,LAL,175,-210.0,204.5,5.5
1185,NYK,2015-04-11,ORL,525,-725.0,192.5,10.0
1186,TOR,2015-04-11,MIA,145,-170.0,197.0,3.0
1187,PHI,2015-04-11,CHI,1400,-4000.0,191.0,13.5
1188,MEM,2015-04-11,LAC,410,-530.0,196.5,7.0
1189,UTA,2015-04-11,POR,430,-560.0,189.5,8.0
1190,MIN,2015-04-11,GSW,1700,-5000.0,214.0,19.0
1191,BKN,2015-04-12,MIL,100,-120.0,196.0,1.0
1192,CLE,2015-04-12,BOS,440,-590.0,203.0,2.0
1193,CHA,2015-04-12,DET,305,-375.0,188.5,6.0
1194,SAC,2015-04-12,DEN,330,-420.0,217.5,8.5
1195,ATL,2015-04-12,WAS,385,-510.0,195.5,3.0
1196,OKC,2015-04-12,IND,130,-150.0,209.5,2.0
1197,NOP,2015-04-12,HOU,185,-215.0,200.0,4.0
1198,PHX,2015-04-12,SAS,2275,-3675.0,203.5,14.5
1199,DAL,2015-04-12,LAL,-230,195.0,205.0,6.0
1200,HOU,2015-04-13,CHA,-795,595.0,198.0,8.5
1201,MIL,2015-04-13,PHI,-160,140.0,188.0,3.5
1202,DET,2015-04-13,CLE,305,-385.0,201.0,8.5
1203,NYK,2015-04-13,ATL,1115,-1665.0,196.0,14.0
1204,ORL,2015-04-13,MIA,200,-235.0,197.5,9.5
1205,CHI,2015-04-13,BKN,-130,110.0,200.0,0.0
1206,NOP,2015-04-13,MIN,-1615,1065.0,198.5,10.5
1207,POR,2015-04-13,OKC,295,-365.0,211.0,6.0
1208,DAL,2015-04-13,UTA,210,-260.0,189.0,10.5
1209,LAL,2015-04-13,SAC,145,-165.0,206.0,4.0
1210,MEM,2015-04-13,GSW,300,-380.0,197.0,8.5
1211,DEN,2015-04-13,LAC,2400,-4900.0,215.5,15.5
1212,TOR,2015-04-14,BOS,-115,-105.0,206.5,4.0
1213,WAS,2015-04-14,IND,295,-360.0,192.5,5.0
1214,LAC,2015-04-14,PHX,-650,500.0,208.5,8.5
1215,CHA,2015-04-15,TOR,465,-615.0,195.5,11.5
1216,OKC,2015-04-15,MIN,-1340,940.0,215.5,14.0
1217,ATL,2015-04-15,CHI,185,-215.0,194.5,3.0
1218,POR,2015-04-15,DAL,205,-245.0,206.0,6.0
1219,UTA,2015-04-15,HOU,590,-790.0,194.0,9.5
1220,SAS,2015-04-15,NOP,-235,200.0,196.0,5.5
1221,WAS,2015-04-15,CLE,285,-355.0,194.0,10.0
1222,ORL,2015-04-15,BKN,355,-445.0,203.0,9.0
1223,BOS,2015-04-15,MIL,195,-230.0,198.0,4.0
1224,DET,2015-04-15,NYK,-460,360.0,195.5,5.5
1225,IND,2015-04-15,MEM,-130,110.0,185.0,4.5
1226,MIA,2015-04-15,PHI,110,-130.0,194.0,2.5
1227,DEN,2015-04-15,GSW,610,-860.0,220.0,11.5
1228,SAC,2015-04-15,LAL,135,-155.0,205.0,3.5
