"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-01-10",,,,"37","0","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-01-11",,,,"37","-3","9"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-01-12",,,,"10","-8","2"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-01-13",,,,"21","-9","3"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-01-14",,,,"20","-9","1"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-01-15",,,,"23","-1","21"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-01-16",,,,"33","8","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-01-17",,,,"40","-5","19"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-01-18",,,,"20","-10","18"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-01-19",,,"19.0","20","-10","11"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-01-20",,,,"23","4","14"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-01-21",,,,"26","-6","10"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-01-22",,,,"20","-11","17"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-01-23",,,,"21","-8","20"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-01-24",,,,"26","-5","26"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-01-25","0.24",,"21.0","28","2","6"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-01-26","0.00","0.0","21.0","20","4","17"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-01-27",,,,"21","5","18"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-01-28","0.08",,"23.0","23","15","20"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-01-31","0.14",,,"41","20","23"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-02-02","0.11","2.0","24.0","41","-1","17"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-02-03",,,,"21","5","21"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-02-04",,,"27.0","27","19","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-02-08",,,,"28","-13","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-02-09",,,"29.0","25","12","12"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-02-10",,,,"23","-21","1"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-02-11",,,"29.0","15","1","14"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-02-12",,,,"24","-28","-4"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-02-13",,,,"4","-20","0"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-02-14",,,,"21","-16","19"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-02-15",,,,"27","-5","17"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-02-16",,,,"19","7","19"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-02-17",,,,"37","4","22"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-02-18",,,,"41","13","17"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-02-21",,,,"41","4","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-02-24",,,,"42","10","26"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-02-25",,,"23.0","40","25","35"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-02-29",,,,"45","15","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-03-01","0.69","6.0","26.0","40","14","25"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-03-02",,,,"34","-1","17"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-03-03",,,"25.0","35","17","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-03-07",,,,"42","12","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-03-08",,,,"44","12","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-03-09",,,,"46","15","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-03-10",,,,"48","15","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-03-16",,,,"50","13","37"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-03-17",,,,"50","33","46"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-03-18",,,,"54","20","35"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-03-31",,,,"70","19","46"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-01","0.00","0.0",,"86","45","55"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-02","0.11","0.0","0.0","86","44","49"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-03","0.08","0.0","0.0","81","48","54"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-04","0.00","0.0","0.0","81","42","52"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-05","0.00","0.0","0.0","85","47","54"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-06","0.22","0.0","0.0","72","46","52"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-07","0.06","0.0","0.0","82","47","49"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-08","0.00","0.0","0.0","84","39","47"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-09","0.00","0.0","0.0","83","38","39"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-10","0.00","0.0","0.0","84","39","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-11","0.00","0.0","0.0","85","42","47"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-12","0.00","0.0","0.0","82","39","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-13","0.00","0.0","0.0","82","38","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-14","0.00","0.0","0.0","83","38","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-15","0.00","0.0","0.0","85","42","46"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-16","0.04","0.0","0.0","87","45","47"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-17","0.00","0.0","0.0","87","45","50"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-18","0.31","0.0","0.0","77","47","51"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-19","0.21","0.0","0.0","61","44",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-20","0.50","0.0","0.0","62","45",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-21","0.12","0.0","0.0","73","42","48"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-22","0.06","0.0","0.0","72","42","45"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-23","0.05","0.0","0.0","72","42","51"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-24","0.00","0.0","0.0","74","40","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-25","0.03","0.0","0.0","75","40","42"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-26","0.00","0.0","0.0","75","51","53"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-27","0.00","0.0","0.0","69","40",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-28","0.00","0.0","0.0","65","31",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-29","0.00","0.0","0.0","71","32",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-30","0.39","0.0","0.0","76","34",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-08-31","0.10","0.0","0.0","81","35",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-01","0.00","0.0","0.0","83","37",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-02","0.00","0.0","0.0","84","40",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-03","0.00","0.0","0.0","82","42",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-04","0.44","0.0","0.0","78","49","51"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-05","1.12","0.0","0.0","61","34","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-06","0.05","0.0","0.0","57","33","45"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-07","0.00","0.0","0.0","70","34","39"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-08","0.00","0.0","0.0","76","39","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-09","0.00","0.0","0.0","80","39","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-10","0.02","0.0","0.0","78","44","53"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-11","0.22","0.0","0.0","73","37","47"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-12","0.02","0.0","0.0","80","36","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-13","0.06","0.0","0.0","80","43","52"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-14","0.02","0.0","0.0","69","42","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-15","0.12","0.0","0.0","68","28","33"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-16","0.05","0.0","0.0","66","29","37"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-17","0.00","0.0","0.0","75","34","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-18","0.00","0.0","0.0","80","35","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-19","0.04","0.0","0.0","71","45","45"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-20","0.83","0.0","0.0","56","43","45"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-21","0.90","1.1","1.0","49","31","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-22","0.60","0.6","1.0","48","31","33"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-23","0.27","0.0","0.0","45","32","35"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-24","0.03","0.0","0.0","56","34","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-25","0.04","0.0","0.0","64","29","35"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-26","0.00","0.0","0.0","68","31","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-27","0.00","0.0","0.0","70","32","33"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-28","0.00","0.0","0.0","72","32","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-29","0.00","0.0","0.0","69","39","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-09-30","0.45","0.0","0.0","66","41","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-01","0.43","0.0","0.0","48","41","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-02","0.09","0.0","0.0","56","36","38"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-03","0.00","0.0","0.0","52","30","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-04","0.00","0.0","0.0","62","29","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-05","0.00","0.0","0.0","64","29","31"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-06","0.04","0.0","0.0","63","35","35"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-07","0.05","0.0","0.0","62","29","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-08","0.00","0.0","0.0","63","28","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-09","0.00","0.0","0.0","69","28",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-10","0.00","0.0","0.0","72","28",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-11","0.00","0.0","0.0","72","30",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-12","0.00","0.0","0.0","67","28",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-13","0.03","0.0","0.0","63","35","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-14","0.06","0.0","0.0","54","29","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-15","0.00","0.0","0.0","59","29","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-16","0.00","0.0","0.0","59","30",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-17","0.00","0.0","0.0","69","29",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-18","0.09","0.0","0.0","58","32",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-19","0.12","0.0","0.0","45","32",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-20","0.00","0.0","0.0","46","40",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-21","0.00","0.0","0.0","56","43","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-22","0.07","0.0","0.0","50","34","37"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-23","0.19","1.4","1.0","51","30","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-24","0.20","0.0","0.0","51","34","35"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-25","0.05","0.0","0.0","42","32","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-26","0.02","0.0","0.0","50","32","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-27","0.00","0.0","0.0","58","32","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-28","0.05","0.0","0.0","60","34","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-29","0.04","2.1","3.0","57","28",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-30","0.30","2.6","3.0","32","29",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-10-31","0.25","4.0","7.0","38","20",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-11-01","0.47","4.0","7.0","31","20","20"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-11-02","0.00","0.0",,"33","3","12"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-11-03","0.00","0.0",,"38","3","17"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-11-04","0.00","0.0",,"50","12","18"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-11-05","0.00","0.0",,"53","18",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-11-06","0.00","0.0",,"57","19",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-11-07","0.00","0.0",,"59","19",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-11-08","0.00","0.0",,"62","19",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-11-09","0.06","0.0","0.0","68","30",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-11-10","0.02","0.0","0.0","42","31",
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-11-11","0.02","0.4","0.0","46","30","31"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-11-12","0.03","0.0","0.0","51","29","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-11-13","0.00","0.0","0.0","50","26","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-11-14","0.00","0.0","0.0","51","28","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-11-15","0.00","0.0","0.0","45","19","19"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-11-16","0.00","0.0","0.0","52","19","27"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-11-17","0.00","0.0","0.0","52","29","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-11-18","0.00","0.0","0.0","49","21","22"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-11-19","0.00","0.0","0.0","47","20","21"
"USC00057936","STEAMBOAT SPRINGS, CO US","2004-11-20","0.16","2.6","3.0","49","21","24"
